Antecedents,Consequents,Confidence,Lift
"COFFEE MUG PEARS  DESIGN, OVEN MITT APPLES DESIGN","COFFEE MUG APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES",1.0,41.54545454545455
"COFFEE MUG PEARS  DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",COFFEE MUG APPLES DESIGN,0.8333333333333334,13.601190476190478
"COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN, WRAP RED APPLES",PACK OF 20 NAPKINS RED APPLES,0.8333333333333334,14.104938271604938
"COFFEE MUG APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES, WRAP RED APPLES",COFFEE MUG PEARS  DESIGN,1.0,25.38888888888889
"COFFEE MUG PEARS  DESIGN, PACK OF 20 NAPKINS RED APPLES, WRAP RED APPLES",COFFEE MUG APPLES DESIGN,1.0,16.321428571428573
"COFFEE MUG APPLES DESIGN, WRAP RED APPLES","COFFEE MUG PEARS  DESIGN, PACK OF 20 NAPKINS RED APPLES",0.8333333333333334,42.31481481481482
"COFFEE MUG PEARS  DESIGN, WRAP RED APPLES","COFFEE MUG APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES",0.8333333333333334,34.621212121212125
"PACK OF 20 NAPKINS RED APPLES, WRAP RED APPLES","COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN",0.7142857142857143,20.401785714285715
"COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS",ROUND SNACK BOXES SET OF4 WOODLAND,0.7142857142857143,2.914540816326531
"COFFEE MUG PEARS  DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",COFFEE MUG APPLES DESIGN,1.0,16.321428571428573
"COFFEE MUG PEARS  DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,21.761904761904763
"COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS",ROUND SNACK BOXES SET OF4 WOODLAND,0.7142857142857143,2.914540816326531
"COFFEE MUG PEARS  DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND",COFFEE MUG APPLES DESIGN,1.0,16.321428571428573
"COFFEE MUG PEARS  DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,21.761904761904763
"COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"COFFEE MUG PEARS  DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",COFFEE MUG APPLES DESIGN,1.0,16.321428571428573
"COFFEE MUG PEARS  DESIGN, SPACEBOY LUNCH BOX","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,21.761904761904763
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF 4 FRUITS",PACK OF 20 NAPKINS RED APPLES,1.0,16.925925925925924
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, PACK OF 20 NAPKINS RED APPLES",ROUND SNACK BOXES SET OF 4 FRUITS,1.0,6.347222222222222
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS, PACK OF 20 NAPKINS RED APPLES",LUNCH BOX WITH CUTLERY RETROSPOT,0.7142857142857143,11.25615763546798
"LUNCH BOX WITH CUTLERY RETROSPOT, PACK OF 20 NAPKINS RED APPLES, ROUND SNACK BOXES SET OF 4 FRUITS",COFFEE MUG APPLES DESIGN,0.7142857142857143,11.658163265306124
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT","ROUND SNACK BOXES SET OF 4 FRUITS, PACK OF 20 NAPKINS RED APPLES",0.7142857142857143,27.202380952380953
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND",PACK OF 20 NAPKINS RED APPLES,0.8333333333333334,14.104938271604938
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, PACK OF 20 NAPKINS RED APPLES",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT","ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",0.7142857142857143,19.201680672268907
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF 4 FRUITS",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND",ROUND SNACK BOXES SET OF 4 FRUITS,0.8333333333333334,5.289351851851852
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,5.440476190476191
"COFFEE MUG APPLES DESIGN, STRAWBERRY LUNCH BOX WITH CUTLERY, LUNCH BOX WITH CUTLERY RETROSPOT",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"COFFEE MUG APPLES DESIGN, STRAWBERRY LUNCH BOX WITH CUTLERY, ROUND SNACK BOXES SET OF4 WOODLAND",LUNCH BOX WITH CUTLERY RETROSPOT,0.8333333333333334,13.132183908045977
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND",STRAWBERRY LUNCH BOX WITH CUTLERY,0.8333333333333334,10.578703703703704
"COFFEE MUG APPLES DESIGN, STRAWBERRY LUNCH BOX WITH CUTLERY","LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,20.401785714285715
"COFFEE MUG APPLES DESIGN, LUNCH BOX WITH CUTLERY RETROSPOT","STRAWBERRY LUNCH BOX WITH CUTLERY, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,16.321428571428573
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, OVEN MITT APPLES DESIGN",PACK OF 20 NAPKINS RED APPLES,1.0,16.925925925925924
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, PACK OF 20 NAPKINS RED APPLES",OVEN MITT APPLES DESIGN,0.8333333333333334,27.202380952380956
"COFFEE MUG APPLES DESIGN, OVEN MITT APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES",SET OF 2 TEA TOWELS APPLE AND PEARS,0.8333333333333334,17.310606060606062
"SET OF 2 TEA TOWELS APPLE AND PEARS, OVEN MITT APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES",COFFEE MUG APPLES DESIGN,0.8333333333333334,13.601190476190478
"COFFEE MUG APPLES DESIGN, OVEN MITT APPLES DESIGN","SET OF 2 TEA TOWELS APPLE AND PEARS, PACK OF 20 NAPKINS RED APPLES",0.8333333333333334,47.60416666666667
"SET OF 2 TEA TOWELS APPLE AND PEARS, OVEN MITT APPLES DESIGN","COFFEE MUG APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES",0.8333333333333334,34.621212121212125
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS, PACK OF 20 NAPKINS RED APPLES",ROUND SNACK BOXES SET OF4 WOODLAND,0.8571428571428571,3.497448979591837
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",ROUND SNACK BOXES SET OF 4 FRUITS,0.75,4.760416666666666
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF 4 FRUITS",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"COFFEE MUG APPLES DESIGN, STRAWBERRY LUNCH BOX WITH CUTLERY, ROUND SNACK BOXES SET OF 4 FRUITS",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"COFFEE MUG APPLES DESIGN, STRAWBERRY LUNCH BOX WITH CUTLERY, ROUND SNACK BOXES SET OF4 WOODLAND",ROUND SNACK BOXES SET OF 4 FRUITS,0.8333333333333334,5.289351851851852
"COFFEE MUG APPLES DESIGN, STRAWBERRY LUNCH BOX WITH CUTLERY","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",0.7142857142857143,5.440476190476191
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD",SET OF 2 TEA TOWELS APPLE AND PEARS,1.0,20.772727272727273
"SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD",COFFEE MUG APPLES DESIGN,1.0,16.321428571428573
"COFFEE MUG APPLES DESIGN, SPACEBOY BIRTHDAY CARD","SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND",0.8333333333333334,27.202380952380956
"SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.8333333333333334,25.388888888888893
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND",SPACEBOY LUNCH BOX,0.7777777777777777,7.562647754137115
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",SET OF 2 TEA TOWELS APPLE AND PEARS,0.875,18.176136363636363
"SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",COFFEE MUG APPLES DESIGN,0.875,14.28125
"COFFEE MUG APPLES DESIGN, SPACEBOY LUNCH BOX","SET OF 2 TEA TOWELS APPLE AND PEARS, ROUND SNACK BOXES SET OF4 WOODLAND",0.7,22.849999999999998
"SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY LUNCH BOX","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.875,26.658333333333335
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD",SPACEBOY LUNCH BOX,1.0,9.72340425531915
"COFFEE MUG APPLES DESIGN, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"COFFEE MUG APPLES DESIGN, SPACEBOY BIRTHDAY CARD","ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",0.8333333333333334,11.901041666666668
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD",SPACEBOY LUNCH BOX,1.0,9.72340425531915
"COFFEE MUG APPLES DESIGN, SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY LUNCH BOX",SPACEBOY BIRTHDAY CARD,0.7142857142857143,14.837662337662337
"COFFEE MUG APPLES DESIGN, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX",SET OF 2 TEA TOWELS APPLE AND PEARS,1.0,20.772727272727273
"SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX",COFFEE MUG APPLES DESIGN,1.0,16.321428571428573
"COFFEE MUG APPLES DESIGN, SPACEBOY BIRTHDAY CARD","SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY LUNCH BOX",0.8333333333333334,47.60416666666667
"SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY BIRTHDAY CARD","COFFEE MUG APPLES DESIGN, SPACEBOY LUNCH BOX",0.8333333333333334,38.083333333333336
"SPACEBOY CHILDRENS BOWL, DOLLY GIRL CHILDRENS BOWL, ROUND SNACK BOXES SET OF4 WOODLAND",DOLLY GIRL CHILDRENS CUP,1.0,41.54545454545455
"SPACEBOY CHILDRENS BOWL, ROUND SNACK BOXES SET OF4 WOODLAND, DOLLY GIRL CHILDRENS CUP",DOLLY GIRL CHILDRENS BOWL,1.0,38.083333333333336
"DOLLY GIRL CHILDRENS BOWL, ROUND SNACK BOXES SET OF4 WOODLAND, DOLLY GIRL CHILDRENS CUP",SPACEBOY CHILDRENS BOWL,1.0,24.05263157894737
"DOLLY GIRL CHILDRENS BOWL, ROUND SNACK BOXES SET OF4 WOODLAND","SPACEBOY CHILDRENS BOWL, DOLLY GIRL CHILDRENS CUP",1.0,57.125
"ROUND SNACK BOXES SET OF4 WOODLAND, DOLLY GIRL CHILDRENS CUP","SPACEBOY CHILDRENS BOWL, DOLLY GIRL CHILDRENS BOWL",1.0,57.125
"SPACEBOY CHILDRENS BOWL, SPACEBOY CHILDRENS CUP, DOLLY GIRL CHILDRENS BOWL",DOLLY GIRL CHILDRENS CUP,1.0,41.54545454545455
"SPACEBOY CHILDRENS BOWL, SPACEBOY CHILDRENS CUP, DOLLY GIRL CHILDRENS CUP",DOLLY GIRL CHILDRENS BOWL,1.0,38.083333333333336
"SPACEBOY CHILDRENS BOWL, DOLLY GIRL CHILDRENS BOWL, DOLLY GIRL CHILDRENS CUP",SPACEBOY CHILDRENS CUP,0.875,19.993750000000002
"SPACEBOY CHILDRENS CUP, DOLLY GIRL CHILDRENS BOWL, DOLLY GIRL CHILDRENS CUP",SPACEBOY CHILDRENS BOWL,0.875,21.04605263157895
"SPACEBOY CHILDRENS BOWL, DOLLY GIRL CHILDRENS BOWL","SPACEBOY CHILDRENS CUP, DOLLY GIRL CHILDRENS CUP",0.875,49.984375
"SPACEBOY CHILDRENS BOWL, DOLLY GIRL CHILDRENS CUP","SPACEBOY CHILDRENS CUP, DOLLY GIRL CHILDRENS BOWL",0.875,49.984375
"SPACEBOY CHILDRENS CUP, DOLLY GIRL CHILDRENS BOWL","SPACEBOY CHILDRENS BOWL, DOLLY GIRL CHILDRENS CUP",0.875,49.984375
"SPACEBOY CHILDRENS CUP, DOLLY GIRL CHILDRENS CUP","SPACEBOY CHILDRENS BOWL, DOLLY GIRL CHILDRENS BOWL",0.875,49.984375
"PLASTERS IN TIN WOODLAND ANIMALS, PLASTERS IN TIN CIRCUS PARADE, GUMBALL COAT RACK",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"PLASTERS IN TIN WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND, GUMBALL COAT RACK",PLASTERS IN TIN CIRCUS PARADE,0.8333333333333334,7.185534591194969
"PLASTERS IN TIN CIRCUS PARADE, REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX",GUMBALL COAT RACK,1.0,13.848484848484848
"PLASTERS IN TIN CIRCUS PARADE, RED  HARMONICA IN BOX, GUMBALL COAT RACK",REGENCY CAKESTAND 3 TIER,1.0,7.253968253968254
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, GUMBALL COAT RACK",PLASTERS IN TIN CIRCUS PARADE,0.7142857142857143,6.159029649595688
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX","PLASTERS IN TIN CIRCUS PARADE, GUMBALL COAT RACK",0.7142857142857143,27.202380952380953
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK",PLASTERS IN TIN CIRCUS PARADE,0.7142857142857143,6.159029649595688
"PLASTERS IN TIN CIRCUS PARADE, REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX",GUMBALL COAT RACK,1.0,13.848484848484848
"PLASTERS IN TIN CIRCUS PARADE, GUMBALL COAT RACK, SPACEBOY LUNCH BOX",REGENCY CAKESTAND 3 TIER,0.8333333333333334,6.044973544973545
"REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK, SPACEBOY LUNCH BOX",PLASTERS IN TIN CIRCUS PARADE,0.7142857142857143,6.159029649595688
"PLASTERS IN TIN CIRCUS PARADE, GUMBALL COAT RACK, ROUND SNACK BOXES SET OF 4 FRUITS",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, REGENCY CAKESTAND 3 TIER",GUMBALL COAT RACK,1.0,13.848484848484848
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, GUMBALL COAT RACK",REGENCY CAKESTAND 3 TIER,1.0,7.253968253968254
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, GUMBALL COAT RACK",ROUND SNACK BOXES SET OF4 WOODLAND,0.8571428571428571,3.497448979591837
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK",RED  HARMONICA IN BOX,0.8571428571428571,18.653061224489793
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX","ROUND SNACK BOXES SET OF4 WOODLAND, GUMBALL COAT RACK",0.8571428571428571,24.482142857142858
"RED  HARMONICA IN BOX, GUMBALL COAT RACK","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER",0.75,19.041666666666664
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, GUMBALL COAT RACK",SPACEBOY LUNCH BOX,0.8571428571428571,8.334346504559269
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",GUMBALL COAT RACK,1.0,13.848484848484848
"SPACEBOY LUNCH BOX, RED  HARMONICA IN BOX, GUMBALL COAT RACK",REGENCY CAKESTAND 3 TIER,0.8571428571428571,6.217687074829931
"REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK, SPACEBOY LUNCH BOX",RED  HARMONICA IN BOX,0.8571428571428571,18.653061224489793
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX","GUMBALL COAT RACK, SPACEBOY LUNCH BOX",0.8571428571428571,35.61038961038961
"RED  HARMONICA IN BOX, GUMBALL COAT RACK","REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX",0.75,28.5625
"RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX","REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK",0.75,28.5625
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, GUMBALL COAT RACK",SPACEBOY LUNCH BOX,0.8333333333333334,8.102836879432624
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",GUMBALL COAT RACK,0.8333333333333334,11.54040404040404
"SPACEBOY LUNCH BOX, RED  HARMONICA IN BOX, GUMBALL COAT RACK",ROUND SNACK BOXES SET OF4 WOODLAND,0.7142857142857143,2.914540816326531
"ROUND SNACK BOXES SET OF4 WOODLAND, GUMBALL COAT RACK, SPACEBOY LUNCH BOX",RED  HARMONICA IN BOX,0.7142857142857143,15.54421768707483
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK",SPACEBOY LUNCH BOX,0.7142857142857143,6.945288753799392
"ROUND SNACK BOXES SET OF4 WOODLAND, GUMBALL COAT RACK, SPACEBOY LUNCH BOX",REGENCY CAKESTAND 3 TIER,0.7142857142857143,5.1814058956916105
"REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.7142857142857143,2.914540816326531
"PLASTERS IN TIN WOODLAND ANIMALS, PLASTERS IN TIN CIRCUS PARADE, JAM MAKING SET PRINTED",REGENCY CAKESTAND 3 TIER,0.75,5.440476190476191
"PLASTERS IN TIN CIRCUS PARADE, JAM MAKING SET PRINTED, REGENCY CAKESTAND 3 TIER",PLASTERS IN TIN WOODLAND ANIMALS,0.8571428571428571,6.217687074829931
"PLASTERS IN TIN WOODLAND ANIMALS, JAM MAKING SET PRINTED, REGENCY CAKESTAND 3 TIER",PLASTERS IN TIN CIRCUS PARADE,1.0,8.622641509433963
"PLASTERS IN TIN SPACEBOY, PLASTERS IN TIN WOODLAND ANIMALS, JAM MAKING SET WITH JARS",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"PLASTERS IN TIN WOODLAND ANIMALS, JAM MAKING SET WITH JARS, ROUND SNACK BOXES SET OF4 WOODLAND",PLASTERS IN TIN SPACEBOY,0.7142857142857143,6.661807580174927
"PLASTERS IN TIN SPACEBOY, JAM MAKING SET WITH JARS, ROUND SNACK BOXES SET OF4 WOODLAND",PLASTERS IN TIN WOODLAND ANIMALS,1.0,7.253968253968254
"PLASTERS IN TIN SPACEBOY, JAM MAKING SET WITH JARS","PLASTERS IN TIN WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",1.0,13.441176470588236
"SET/6 RED SPOTTY PAPER CUPS, JAM MAKING SET WITH JARS, SET/6 RED SPOTTY PAPER PLATES",SET/20 RED RETROSPOT PAPER NAPKINS,0.8333333333333334,14.647435897435898
"SET/6 RED SPOTTY PAPER CUPS, JAM MAKING SET WITH JARS, SET/20 RED RETROSPOT PAPER NAPKINS",SET/6 RED SPOTTY PAPER PLATES,1.0,17.576923076923077
"JAM MAKING SET WITH JARS, SET/20 RED RETROSPOT PAPER NAPKINS, SET/6 RED SPOTTY PAPER PLATES",SET/6 RED SPOTTY PAPER CUPS,1.0,19.041666666666668
"SET/6 RED SPOTTY PAPER CUPS, JAM MAKING SET WITH JARS","SET/6 RED SPOTTY PAPER PLATES, SET/20 RED RETROSPOT PAPER NAPKINS",0.8333333333333334,29.294871794871796
"JAM MAKING SET WITH JARS, SET/6 RED SPOTTY PAPER PLATES","SET/6 RED SPOTTY PAPER CUPS, SET/20 RED RETROSPOT PAPER NAPKINS",0.8333333333333334,34.621212121212125
"JAM MAKING SET WITH JARS, SET/20 RED RETROSPOT PAPER NAPKINS","SET/6 RED SPOTTY PAPER CUPS, SET/6 RED SPOTTY PAPER PLATES",1.0,21.761904761904763
"JUMBO BAG PEARS, ROUND SNACK BOXES SET OF 4 FRUITS, JUMBO BAG APPLES",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"JUMBO BAG PEARS, ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",JUMBO BAG APPLES,0.8333333333333334,13.601190476190478
"JUMBO BAG PEARS, ROUND SNACK BOXES SET OF4 WOODLAND, JUMBO BAG APPLES",ROUND SNACK BOXES SET OF 4 FRUITS,0.8333333333333334,5.289351851851852
"JUMBO BAG PEARS, ROUND SNACK BOXES SET OF 4 FRUITS","ROUND SNACK BOXES SET OF4 WOODLAND, JUMBO BAG APPLES",0.7142857142857143,27.202380952380953
"JUMBO BAG PEARS, ROUND SNACK BOXES SET OF4 WOODLAND","ROUND SNACK BOXES SET OF 4 FRUITS, JUMBO BAG APPLES",0.7142857142857143,29.675324675324674
"ROUND SNACK BOXES SET OF 4 FRUITS, WOODLAND CHARLOTTE BAG, JUMBO BAG APPLES",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG, JUMBO BAG APPLES",ROUND SNACK BOXES SET OF 4 FRUITS,1.0,6.347222222222222
"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT, JUMBO BAG SPACEBOY DESIGN",JUMBO BAG RED RETROSPOT,1.0,12.694444444444445
"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG RED RETROSPOT, JUMBO BAG SPACEBOY DESIGN",JUMBO BAG PINK POLKADOT,0.8571428571428571,24.482142857142858
"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT, JUMBO BAG SPACEBOY DESIGN",JUMBO BAG WOODLAND ANIMALS,0.8571428571428571,8.515527950310558
"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG SPACEBOY DESIGN","JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",0.75,22.85
"JUMBO BAG PINK POLKADOT, JUMBO BAG SPACEBOY DESIGN","JUMBO BAG WOODLAND ANIMALS, JUMBO BAG RED RETROSPOT",0.8571428571428571,17.805194805194805
"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG",JUMBO BAG RED RETROSPOT,1.0,12.694444444444445
"JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG, JUMBO BAG RED RETROSPOT",JUMBO BAG WOODLAND ANIMALS,1.0,9.934782608695652
"JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG","JUMBO BAG WOODLAND ANIMALS, JUMBO BAG RED RETROSPOT",1.0,20.772727272727273
"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT, WOODLAND CHARLOTTE BAG",JUMBO BAG RED RETROSPOT,1.0,12.694444444444445
"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG RED RETROSPOT, WOODLAND CHARLOTTE BAG",JUMBO BAG PINK POLKADOT,0.7272727272727272,20.77272727272727
"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT, WOODLAND CHARLOTTE BAG",JUMBO BAG WOODLAND ANIMALS,1.0,9.934782608695652
"JUMBO BAG PINK POLKADOT, WOODLAND CHARLOTTE BAG","JUMBO BAG WOODLAND ANIMALS, JUMBO BAG RED RETROSPOT",1.0,20.772727272727273
"JUMBO BAG RED RETROSPOT, WOODLAND CHARLOTTE BAG","JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT",0.7272727272727272,27.696969696969695
"JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG, JUMBO BAG RED RETROSPOT",WOODLAND CHARLOTTE BAG,1.0,7.879310344827586
"JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG, WOODLAND CHARLOTTE BAG",JUMBO BAG RED RETROSPOT,1.0,12.694444444444445
"JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG","JUMBO BAG RED RETROSPOT, WOODLAND CHARLOTTE BAG",1.0,41.54545454545455
"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,1.0,7.879310344827586
